adjusted_opening,adjusted_total_gross,budget,close,distributor,genre,movie_title,open,rank,rating,release_date,runtime,studio,total_gross,year,theaters_opening,theaters_gross
"$3,748,300","$7,064,700",,7/23,Blue Sky Cinema,Action / Adventure,Baahubali: The Beginning,7/9,141,Unrated,"July 9, 2015",2 hrs. 39 min.,BSC,"$6,738,000",2015,236,236
"$3,219,800","$6,962,000",$28 million,12/17,Warner Bros.,Comedy / Drama,Our Brand Is Crisis (2015),10/30,142,R,"October 30, 2015",1 hrs. 48 min.,WB,"$7,002,261",2015,"2,202","2,202"
"$1,734,900","$6,540,000",,2/7,Eros,Drama,Bajirao Mastani,12/18,143,Unrated,"December 18, 2015",2 hrs. 30 min.,Eros,"$6,557,047",2015,304,304
"$2,763,100","$6,525,200",,6/18,Open Road Films,Drama,Little Boy,4/24,144,PG-13,"April 24, 2015",1 hrs. 46 min.,ORF,"$6,485,961",2015,"1,045","1,045"
"$2,926,700","$6,394,500",,2/26,Open Road Films,Thriller,The Loft,1/30,145,R,"January 30, 2015",1 hrs. 48 min.,ORF,"$6,002,684",2015,"1,841","1,841"
"$2,455,100","$5,741,900",,12/31,Fox,Drama,Victor Frankenstein,11/25,146,PG-13,"November 25, 2015",1 hrs. 49 min.,Fox,"$5,775,076",2015,"2,797","2,797"
"$77,200","$5,670,700",$10 million,6/4,Bleecker Street,Comedy / Drama,Danny Collins,3/20,147,R,"March 20, 2015",1 hrs. 46 min.,BST,"$5,637,066",2015,5,739
"$2,134,000","$5,042,100",$5 million,11/1,Samuel Goldwyn,Drama,90 Minutes in Heaven,9/11,148,PG-13,"September 11, 2015",2 hrs. 1 min.,Gold.,"$4,842,699",2015,878,899
"$1,909,400","$4,849,900",,1/21,UTV Communications,Action Comedy,Dilwale,12/17,149,Unrated,"December 17, 2015",2 hrs. 38 min.,UTV,"$4,871,263",2015,268,268
"$1,959,300","$4,742,100",,6/4,Fox Searchlight,Drama,True Story,4/17,150,R,"April 17, 2015",1 hrs. 39 min.,FoxS,"$4,719,695",2015,831,856
"$75,800","$4,676,000",,1/14,Focus Features,Drama,Suffragette,10/23,151,PG-13,"October 23, 2015",1 hrs. 46 min.,Focus,"$4,702,420",2015,4,517
"$2,411,600","$4,339,600",,12/3,FIP,Musical,Prem Ratan Dhan Payo,11/12,152,Unrated,"November 12, 2015",2 hrs. 51 min.,FIP,"$4,364,639",2015,287,287
"$65,400","$4,279,800",,4/7,IFC,Drama,45 Years,12/23,153,R,"December 23, 2015",1 hrs. 35 min.,IFC,"$4,247,285",2015,3,251
"$1,226,000","$4,223,700",$22.5 million,7/1,Warner Bros.,War Drama,The Water Diviner,4/24,154,R,"April 24, 2015",1 hrs. 51 min.,WB,"$4,196,641",2015,320,385
"$183,800","$4,220,300",,11/5,Sony Classics,Comedy,Irrational Man,7/17,155,R,"July 17, 2015",1 hrs. 36 min.,SPC,"$4,030,360",2015,7,925
"$1,493,600","$3,860,600",,4/2,Lionsgate,Foreign,A La Mala,2/27,156,PG-13,"February 27, 2015",1 hrs. 39 min.,LGF,"$3,629,842",2015,384,384
"$1,423,000","$3,855,100",,3/5,Lionsgate,Family,Spare Parts,1/16,157,PG-13,"January 16, 2015",1 hrs. 23 min.,LGF,"$3,618,912",2015,440,440
"$134,400","$3,788,900",$8 million,3/24,Paramount,Animation,Anomalisa,12/30,158,R,"December 30, 2015",1 hrs. 30 min.,Par.,"$3,759,286",2015,4,573
"$1,853,000","$3,765,500",,9/24,Warner Bros.,Drama,We Are Your Friends,8/28,159,R,"August 28, 2015",1 hrs. 36 min.,WB,"$3,591,417",2015,"2,333","2,333"
"$1,830,400","$3,681,800",$15 million,11/19,Paramount,Horror Comedy,Scouts Guide to the Zombie Apocalypse,10/30,160,R,"October 30, 2015",1 hrs. 33 min.,Par.,"$3,703,046",2015,"1,509","1,509"
"$94,700","$3,619,700",,11/12,Unison/Paladin,Comedy,What We Do in the Shadows,2/13,161,R,"February 13, 2015",1 hrs. 26 min.,U/P,"$3,469,224",2015,5,154
"$69,200","$3,568,800",,11/26,Broad Green Pictures,Comedy,Learning to Drive,8/21,162,R,"August 21, 2015",1 hrs. 29 min.,BG,"$3,447,633",2015,4,339
"$31,800","$3,321,300",,11/15,IFC,Foreign,Phoenix (2015),7/24,163,PG-13,"July 24, 2015",1 hrs. 38 min.,IFC,"$3,184,472",2015,2,197
"$1,390,600","$3,214,800",,7/12,Eros,Drama,Dil Dhadakne Do,6/5,164,Unrated,"June 5, 2015",2 hrs. 50 min.,Eros,"$3,066,100",2015,238,238
"$90,700","$3,208,400",,7/12,Sony Classics,Foreign,Wild Tales,2/20,165,R,"February 20, 2015",2 hrs. 2 min.,SPC,"$3,106,530",2015,4,122
"$129,200","$3,140,800",,12/24,A24,Drama,The End of the Tour,7/31,166,R,"July 31, 2015",1 hrs. 46 min.,A24,"$3,002,884",2015,4,355
"$1,011,200","$3,124,800",,7/12,Eros,Romantic Comedy,Tanu Weds Manu Returns,5/22,167,Unrated,"May 22, 2015",2 hrs. 8 min.,Eros,"$3,044,347",2015,136,136
"$1,402,900","$3,045,900",,11/19,Lionsgate,Comedy,Ladrones,10/9,168,PG-13,"October 9, 2015",,LGF,"$3,063,505",2015,375,375
"$1,462,100","$3,003,300",,11/26,Open Road Films,Comedy / Drama,Rock The Kasbah,10/23,169,R,"October 23, 2015",1 hrs. 46 min.,ORF,"$3,020,664",2015,"2,012","2,012"
"$77,600","$2,707,300",,3/10,Fox Searchlight,Drama,Youth,12/4,170,R,"December 4, 2015",1 hrs. 58 min.,FoxS,"$2,703,296",2015,4,149
"$1,460,800","$2,665,000",,10/8,Paramount,Thriller,Captive (2015),9/18,171,PG-13,"September 18, 2015",1 hrs. 37 min.,Par.,"$2,583,301",2015,806,807
"$61,500","$2,653,600",,12/24,Fox Searchlight,Documentary,He Named Me Malala,10/2,172,PG-13,"October 2, 2015",1 hrs. 27 min.,FoxS,"$2,668,936",2015,4,477
"$1,191,600","$2,638,900",,1/28,Roadside Attractions,Comedy / Drama,Chi-Raq,12/4,173,R,"December 4, 2015",1 hrs. 58 min.,RAtt.,"$2,653,032",2015,305,305
"$97,700","$2,617,300",,11/12,Fox Searchlight,Comedy,Mistress America,8/14,174,R,"August 14, 2015",1 hrs. 26 min.,FoxS,"$2,500,431",2015,4,512
"$444,100","$2,570,100",,3/19,Shorts International,Unknown,2015 Oscar Nominated Short Films,1/30,175,Unrated,"January 30, 2015",,Shrts.,"$2,412,593",2015,118,280
"$65,900","$2,527,600",,2/11,Sony Classics,Drama,Truth,10/16,176,R,"October 16, 2015",2 hrs. 1 min.,SPC,"$2,541,854",2015,6,"1,122"
"$211,800","$2,438,600",,12/17,Bleecker Street,Drama,Pawn Sacrifice,9/16,177,PG-13,"September 16, 2015",1 hrs. 54 min.,BST,"$2,436,633",2015,33,781
"$95,700","$2,431,700",,11/19,Music Box Films,Documentary,Meru,8/14,178,R,"August 14, 2015",1 hrs. 27 min.,MBox,"$2,334,228",2015,7,176
"$32,400","$2,297,400",,-,Strasson Group,Documentary,WARx2,9/18,179,PG-13,"September 18, 2015",2 hrs. 4 min.,WARX2,"$2,310,625",2015,1,16
"$1,357,200","$2,233,100",,11/29,Clarius Entertainment,Drama,My All American,11/13,180,PG,"November 13, 2015",1 hrs. 58 min.,CE,"$2,246,000",2015,"1,565","1,565"
"$1,367,400","$2,172,100",$5 million,11/5,Universal,Musical,Jem and the Holograms,10/23,181,PG,"October 23, 2015",1 hrs. 58 min.,Uni.,"$2,184,640",2015,"2,413","2,417"
"$976,000","$2,079,200",,2/19,Cinelou Films,Drama,Cake,1/23,182,R,"January 23, 2015",1 hrs. 42 min.,CLF,"$1,951,776",2015,482,482
"$1,000,300","$2,053,600",,12/10,UTV Communications,Comedy / Drama,Tamasha,11/25,183,Unrated,"November 25, 2015",2 hrs. 19 min.,UTV,"$2,065,487",2015,182,182
"$41,500","$2,039,000",,3/19,Freestyle Releasing,Romance,Old Fashioned,2/6,184,PG-13,"February 6, 2015",1 hrs. 55 min.,Free,"$1,914,090",2015,3,298
"$1,560,500","$2,019,900",,2/5,Warner Bros.,Fantasy,Game of Thrones (IMAX),1/30,185,R,"January 30, 2015",,WB,"$1,896,092",2015,205,205
"$301,600","$1,996,700",,10/4,Well Go USA,Drama / Thriller,Assassination (2015),8/7,186,Unrated,"August 7, 2015",2 hrs. 20 min.,WGUSA,"$1,904,682",2015,33,33
"$55,600","$1,909,800",,10/15,Sony Classics,Drama,Testament of Youth,6/5,187,PG-13,"June 5, 2015",2 hrs. 9 min.,SPC,"$1,822,250",2015,4,104
"$872,600","$1,871,300",,8/20,Lionsgate,Horror,The Vatican Tapes,7/24,188,PG-13,"July 24, 2015",1 hrs. 31 min.,LGF,"$1,784,763",2015,427,427
"$62,100","$1,869,100",,7/16,IFC,Drama,Clouds of Sils Maria,4/10,189,R,"April 10, 2015",2 hrs. 0 min.,IFC,"$1,851,517",2015,3,187
"$86,300","$1,862,500",,1/7,Universal,Crime Drama,Legend,11/20,190,R,"November 20, 2015",2 hrs. 11 min.,Uni.,"$1,872,994",2015,4,107
"$945,900","$1,810,200",,5/17,Yash Raj,Comedy,Piku,5/8,191,Unrated,"May 8, 2015",2 hrs. 3 min.,Yash,"$1,801,807",2015,119,124
"$37,700","$1,789,400",,5/19,Sony Classics,Drama,Son of Saul,12/18,192,R,"December 18, 2015",1 hrs. 47 min.,SPC,"$1,777,043",2015,3,180
"$75,700","$1,706,900",,12/10,Alchemy,Comedy,Meet the Patels,9/11,193,PG,"September 11, 2015",1 hrs. 28 min.,Alc,"$1,700,681",2015,5,101
,"$1,640,500",,10/21,Universal Home Entertainment,Action Comedy,Back to the Future Day,10/21,194,PG,"October 21, 2015",,UHE,"$1,650,000",2015,,"1,815"
"$696,700","$1,638,200",,1/28,Freestyle Releasing,Drama,The Letters,12/4,195,PG,"December 4, 2015",1 hrs. 59 min.,Free,"$1,647,416",2015,886,886
"$54,900","$1,546,700",,10/25,Sony Classics,Drama,The Diary of a Teenage Girl,8/7,196,R,"August 7, 2015",1 hrs. 42 min.,SPC,"$1,477,002",2015,4,795
"$821,700","$1,543,800",,1/19,Aascar Film,Foreign,I (2015),1/13,197,Unrated,"January 13, 2015",3 hrs. 8 min.,AaF,"$1,449,232",2015,222,222
"$49,300","$1,499,200",,10/15,Sony Classics,Comedy / Drama,Infinitely Polar Bear,6/19,198,R,"June 19, 2015",1 hrs. 30 min.,SPC,"$1,430,655",2015,5,110
"$748,900","$1,455,200",,10/4,Eros,Action Thriller,Welcome Back,9/4,199,Unrated,"September 4, 2015",2 hrs. 32 min.,Eros,"$1,388,365",2015,135,135
"$330,200","$1,416,200",,1/31,China Lion,Action,Mr. Six,12/24,200,Unrated,"December 24, 2015",2 hrs. 14 min.,CL,"$1,415,450",2015,30,32
"$167,200","$1,413,400",,10/11,Excel,Drama,The Cokeville Miracle,6/5,201,PG-13,"June 5, 2015",1 hrs. 34 min.,Excel,"$1,348,456",2015,51,51
"$33,800","$1,403,800",$8 million,11/26,Broad Green Pictures,Thriller,99 Homes,9/25,202,R,"September 25, 2015",1 hrs. 52 min.,BG,"$1,411,927",2015,2,691
"$46,000","$1,364,500",,10/15,Magnolia,Documentary,The Wolfpack,6/12,203,R,"June 12, 2015",1 hrs. 20 min.,Magn.,"$1,301,696",2015,2,94
"$47,800","$1,360,800",,8/9,Sony Classics,Documentary,The Salt of the Earth,3/27,204,PG-13,"March 27, 2015",1 hrs. 50 min.,SPC,"$1,343,349",2015,4,80
"$57,500","$1,341,500",,9/3,Magnolia,Documentary,Iris (2015),4/29,205,PG-13,"April 29, 2015",1 hrs. 20 min.,Magn.,"$1,310,678",2015,6,92
"$59,400","$1,325,100",,5/7,Roadside Attractions,War Drama,'71,2/27,206,R,"February 27, 2015",1 hrs. 39 min.,RAtt.,"$1,270,847",2015,4,121
"$563,800","$1,294,800",,10/18,Well Go USA,Comedy,Lost in Hong Kong,9/25,207,Unrated,"September 25, 2015",1 hrs. 53 min.,WGUSA,"$1,302,281",2015,28,34
"$361,900","$1,286,200",,11/26,China Lion,Comedy,Goodbye Mr. Loser,10/9,208,Unrated,"October 9, 2015",1 hrs. 44 min.,CL,"$1,293,626",2015,22,40
"$18,900","$1,264,000",,8/20,Gathr Films,Action Drama,Beyond the Mask,4/6,209,PG,"April 6, 2015",1 hrs. 58 min.,Gathr,"$1,236,094",2015,17,181
"$40,100","$1,248,000",,2/26,Focus Features,Thriller,Black Sea,1/23,210,R,"January 23, 2015",1 hrs. 55 min.,Focus,"$1,171,559",2015,5,353
"$278,400","$1,240,100",$37 million,1/17,Well Go USA,Action / Adventure,Mojin: The Lost Legend,12/18,211,Unrated,"December 18, 2015",2 hrs. 7 min.,WGUSA,"$1,243,810",2015,22,27
"$624,700","$1,230,000",,5/14,Lionsgate/Summit,Drama,Child 44,4/17,212,R,"April 17, 2015",2 hrs. 17 min.,LG/S,"$1,224,330",2015,510,510
"$389,800","$1,224,900",,10/22,CJ Entertainment,Action Comedy,Veteran,9/18,213,Unrated,"September 18, 2015",2 hrs. 3 min.,CJ,"$1,200,627",2015,46,46
"$66,700","$1,180,700",,11/22,Radius-TWC,Horror Thriller,Goodnight Mommy,9/11,214,R,"September 11, 2015",1 hrs. 39 min.,RTWC,"$1,178,196",2015,4,90
"$459,400","$1,166,400",,6/18,Roadside Attractions,Drama,Where Hope Grows,5/15,215,PG-13,"May 15, 2015",1 hrs. 35 min.,RAtt.,"$1,156,000",2015,276,276
"$55,600","$1,164,400",,9/3,The Orchard,Comedy,The Overnight,6/19,216,R,"June 19, 2015",1 hrs. 20 min.,Orch.,"$1,110,522",2015,3,307
"$549,300","$1,156,000",,11/22,Roadside Attractions,Drama,Miss You Already,11/6,217,PG-13,"November 6, 2015",1 hrs. 52 min.,RAtt.,"$1,162,653",2015,384,384
"$48,100","$1,137,800",,5/28,Cohen Media Group,Foreign,Timbuktu,1/28,218,PG-13,"January 28, 2015",1 hrs. 37 min.,Cohen,"$1,076,075",2015,4,56
"$69,400","$1,107,800",,2/25,Weinstein Company,Drama,Macbeth (2015),12/4,219,R,"December 4, 2015",1 hrs. 50 min.,Wein.,"$1,110,707",2015,5,108
"$459,200","$1,052,800",,9/3,Pure Flix,Drama,Faith of Our Fathers,7/1,220,PG-13,"July 1, 2015",1 hrs. 35 min.,PFR,"$1,004,105",2015,344,344
"$46,000","$1,038,900",,8/6,The Orchard,Documentary,Dior and I,4/10,221,Unrated,"April 10, 2015",1 hrs. 30 min.,Orch.,"$1,028,953",2015,2,105
"$239,600","$1,035,700",,6/25,Focus Features,Drama,5 Flights Up,5/8,222,PG-13,"May 8, 2015",1 hrs. 32 min.,Focus,"$1,020,921",2015,87,94
"$25,800","$1,028,400",,6/1,Music Box Films,Foreign,Gett: The Trial of Viviane Amsalem,2/13,223,Unrated,"February 13, 2015",1 hrs. 55 min.,MBox,"$988,150",2015,2,74
"$360,300","$1,003,500",,12/24,Picturehouse (II),Romantic Comedy,Big Stone Gap,10/9,224,PG-13,"October 9, 2015",1 hrs. 43 min.,PH,"$1,009,301",2015,280,280
,"$986,000",,1/29,Thinking Man Films,Documentary,Patterns of Evidence: The Exodus,1/19,225,Unrated,"January 19, 2015",1 hrs. 55 min.,TMF,"$925,576",2015,,652
,"$977,900",,9/10,Music Box Films,Foreign,The 100-Year Old Man Who Climbed Out the Window and Disappeared,5/1,226,R,"May 1, 2015",1 hrs. 54 min.,MBox,"$944,193",2015,,76
"$465,700","$935,400",,7/16,UTV Communications,Musical,ABCD (Any Body Can Dance) 2,6/19,227,Unrated,"June 19, 2015",2 hrs. 34 min.,UTV,"$892,133",2015,146,146
"$52,800","$934,200",,11/12,Magnolia,Documentary,Best of Enemies,7/31,228,R,"July 31, 2015",1 hrs. 27 min.,Magn.,"$892,802",2015,3,69
"$378,200","$914,400",,12/17,Eleven Arts,Animation,Boruto: Naruto the Movie,10/10,229,Unrated,"October 10, 2015",1 hrs. 40 min.,Elev.,"$919,651",2015,140,358
"$484,200","$913,800",,10/25,Eros,Action Comedy,Singh is Bling,10/2,230,Unrated,"October 2, 2015",2 hrs. 20 min.,Eros,"$919,095",2015,135,135
"$20,200","$849,800",,4/21,Cohen Media Group,Drama,Mustang,11/20,231,PG-13,"November 20, 2015",1 hrs. 37 min.,Cohen,"$845,464",2015,3,57
,"$841,700",,-,Warner Bros.,Animation,The Polar Express (2015 re-issue),11/19,232,G,"November 19, 2015",1 hrs. 40 min.,WB,"$846,602Domestic Lifetime Gross: $186,493,472",2015,,
"$93,400","$828,200",,11/12,IFC,Comedy,Sleeping with Other People,9/11,233,R,"September 11, 2015",1 hrs. 35 min.,IFC,"$819,431",2015,5,392
"$60,600","$821,100",,7/23,Magnolia,Drama,The Wrecking Crew,3/13,234,PG,"March 13, 2015",1 hrs. 41 min.,Magn.,"$801,606",2015,7,65
"$23,200","$790,400",,3/3,Sony Classics,Foreign,Labyrinth of Lies,9/30,235,R,"September 30, 2015",2 hrs. 4 min.,SPC,"$794,452",2015,3,72
"$28,300","$754,000",,5/21,IFC,Documentary,Seymour: An Introduction,3/13,236,PG,"March 13, 2015",1 hrs. 21 min.,IFC,"$743,541",2015,2,64
"$50,800","$752,600",,11/30,Purdie Distribution,Comedy / Drama,Once I Was a Beehive,8/14,237,PG,"August 14, 2015",1 hrs. 59 min.,Purd.,"$732,655",2015,19,32
"$16,300","$738,000",,11/15,The Orchard,Documentary,Cartel Land,7/3,238,R,"July 3, 2015",1 hrs. 38 min.,Orch.,"$704,352",2015,2,65
"$63,600","$735,900",,10/22,Magnolia,Comedy / Drama,Tangerine,7/10,239,R,"July 10, 2015",1 hrs. 28 min.,Magn.,"$702,354",2015,4,44
"$21,400","$734,600",,4/12,Sony Classics,Documentary,Red Army,1/23,240,PG,"January 23, 2015",1 hrs. 16 min.,SPC,"$694,600",2015,3,84
"$13,300","$700,900",,2/7,CJ Entertainment,Drama,The Himalayas,12/18,241,Unrated,"December 18, 2015",2 hrs. 5 min.,CJ,"$696,717",2015,3,36
"$39,300","$692,600",,9/24,IFC,Thriller,The Stanford Prison Experiment,7/17,242,R,"July 17, 2015",2 hrs. 2 min.,IFC,"$660,561",2015,2,79
"$449,700","$676,300",,5/21,IFC,Comedy,The D Train,5/8,243,R,"May 8, 2015",1 hrs. 41 min.,IFC,"$673,151",2015,"1,009","1,009"
"$374,700","$643,500",,8/23,FIP,Action Drama,Brothers: Blood Against Blood,8/14,244,Unrated,"August 14, 2015",2 hrs. 36 min.,FIP,"$613,775",2015,164,164
"$36,300","$629,900",,6/4,Amplify,Adventure Comedy,"Kumiko, The Treasure Hunter",3/18,245,Unrated,"March 18, 2015",1 hrs. 45 min.,Ampl.,"$623,383",2015,4,71
"$47,600","$628,900",,12/20,Well Go USA,Action Drama,The Assassin,10/16,246,Unrated,"October 16, 2015",1 hrs. 47 min.,WGUSA,"$632,542",2015,4,53
"$35,100","$614,700",,6/7,Alchemy,Comedy / Drama,Welcome to Me,5/1,247,R,"May 1, 2015",1 hrs. 27 min.,Alc,"$608,852",2015,2,119
"$20,800","$586,400",,11/5,Sony Classics,Historical Drama,Jimmy's Hall,7/3,248,PG-13,"July 3, 2015",1 hrs. 49 min.,SPC,"$560,592",2015,3,47
"$27,500","$586,400",,8/20,GKIDS,Animation,When Marnie Was There,5/22,249,PG,"May 22, 2015",1 hrs. 43 min.,GK,"$561,085",2015,2,57
"$190,600","$585,200",,7/23,Focus Features,Drama,A Little Chaos,6/26,250,R,"June 26, 2015",1 hrs. 57 min.,Focus,"$558,173",2015,83,87
"$340,200","$581,700",,4/12,Yash Raj,Thriller,Detective Byomkesh Bakshy,4/3,251,Unrated,"April 3, 2015",2 hrs. 15 min.,Yash,"$579,055",2015,82,82
"$37,800","$570,000",,11/12,Lionsgate,Drama,Freeheld,10/2,252,PG-13,"October 2, 2015",1 hrs. 43 min.,LGF,"$573,335",2015,5,148
"$191,100","$558,700",,3/26,Eleven Arts,Animation,The Last - Naruto the Movie,2/20,253,Unrated,"February 20, 2015",1 hrs. 52 min.,Elev.,"$524,451",2015,23,34
"$26,900","$544,500",,-,Entertainment One,Drama / Thriller,Remember (Canada Release),10/16,254,R,"October 16, 2015",1 hrs. 35 min.,EOne,"$547,009Domestic Lifetime Gross: $1,184,564",2015,27,43
"$280,700","$537,100",,5/14,Eros,Foreign,Gabbar is Back,5/1,255,Unrated,"May 1, 2015",2 hrs. 8 min.,Eros,"$534,601",2015,107,107
"$95,700","$535,400",$10 million,12/10,Universal,Drama,By the Sea,11/13,256,R,"November 13, 2015",2 hrs. 2 min.,Uni.,"$538,460",2015,10,142
"$39,800","$524,800",,5/28,Cohen Media Group,Documentary,Deli Man,2/27,257,PG-13,"February 27, 2015",1 hrs. 32 min.,Cohen,"$502,294",2015,15,38
"$21,200","$523,300",,12/17,PBS Distribution,Documentary,Black Panthers: Vanguard of the Revolution,9/2,258,Unrated,"September 2, 2015",1 hrs. 53 min.,PBS,"$516,893",2015,1,12
"$382,500","$518,800",,10/29,FIP,Romantic Comedy,Shaandaar,10/22,259,Unrated,"October 22, 2015",2 hrs. 24 min.,FIP,"$521,794",2015,136,136
"$146,900","$514,600",,11/12,Magnolia,Documentary,Steve Jobs: The Man in the Machine,9/4,260,R,"September 4, 2015",2 hrs. 8 min.,Magn.,"$494,506",2015,68,68
"$324,800","$513,800",,3/12,China Lion,Foreign,Somewhere Only We Know,2/13,261,Unrated,"February 13, 2015",1 hrs. 49 min.,CL,"$482,341",2015,46,46
"$279,700","$513,700",,9/13,UTV Communications,Action Drama,Phantom (2015),8/28,262,Unrated,"August 28, 2015",2 hrs. 16 min.,UTV,"$489,984",2015,93,93
"$22,100","$497,200",,2/21,Submarine Deluxe,Documentary,Peggy Guggenheim Art Addict,11/6,263,Unrated,"November 6, 2015",1 hrs. 36 min.,SD,"$498,428",2015,2,25
"$13,200","$483,700",,10/4,Cinema Guild,Drama,About Elly,4/8,264,Unrated,"April 8, 2015",1 hrs. 59 min.,CGld,"$470,760",2015,1,16
"$248,000","$480,800",,5/31,Freestyle Releasing,Drama,Brotherly Love,4/24,265,R,"April 24, 2015",1 hrs. 29 min.,Free,"$478,595",2015,200,200
"$26,000","$469,900",,11/22,Rialto,Drama / Thriller,The Third Man (2015 re-release),6/26,266,Unrated,"June 26, 2015",1 hrs. 44 min.,Rialto,"$449,191",2015,3,13
"$181,800","$465,100",,5/10,China Lion,Foreign,Let's Get Married,4/3,267,Unrated,"April 3, 2015",2 hrs. 7 min.,CL,"$462,918",2015,39,39
"$15,100","$453,000",,-,Oscilloscope Pictures,Foreign,Felix and Meira,4/17,268,R,"April 17, 2015",1 hrs. 45 min.,Osci.,"$447,353",2015,1,44
"$392,600","$452,800",,5/28,FIP,Drama,Bombay Velvet,5/15,269,Unrated,"May 15, 2015",2 hrs. 29 min.,FIP,"$450,692",2015,218,218
"$8,300","$447,700",,-,The Ciesla Foundation,Documentary,Rosenwald,8/14,270,Unrated,"August 14, 2015",1 hrs. 40 min.,CIE,"$433,924",2015,1,21
,"$446,900",,10/3,FUNimation Films,Animation,Attack on Titan: Part 1,9/30,271,Unrated,"September 30, 2015",1 hrs. 30 min.,FUN,"$449,523",2015,,290
"$31,500","$445,600",,10/8,Showtime,Documentary,Listen to Me Marlon,7/29,272,Unrated,"July 29, 2015",1 hrs. 42 min.,SHO,"$425,831",2015,2,38
"$36,200","$438,200",,7/30,Sony Classics,Foreign,Saint Laurent,5/8,273,R,"May 8, 2015",2 hrs. 30 min.,SPC,"$429,477",2015,4,59
"$242,600","$435,900",,3/12,Eros,Foreign,Badlapur,2/20,274,Unrated,"February 20, 2015",2 hrs. 8 min.,Eros,"$409,166",2015,82,82
"$13,800","$419,800",,3/31,Abramorama,Documentary,Heart of a Dog,10/21,275,Unrated,"October 21, 2015",1 hrs. 15 min.,Abr.,"$420,813",2015,1,22
"$16,100","$417,900",,8/27,Janus Films,Drama,The Apu Trilogy,5/8,276,Unrated,"May 8, 2015",,Jan.,"$402,723",2015,1,10
"$23,900","$416,800",,8/23,Radius-TWC,Documentary,The Hunting Ground,2/27,277,PG-13,"February 27, 2015",1 hrs. 30 min.,RTWC,"$405,917",2015,2,25
"$193,600","$415,700",,11/22,China Lion,Drama,The Witness (Wo shi zheng ren),10/30,278,Unrated,"October 30, 2015",1 hrs. 52 min.,CL,"$418,063",2015,40,40
"$21,700","$410,200",,-,FilmRise,Documentary,Janis: Little Girl Blue,11/27,279,Unrated,"November 27, 2015",1 hrs. 43 min.,FR,"$410,465",2015,2,26
"$148,300","$407,800",,12/17,Gravitas Ventures,Documentary,Unbranded,9/25,280,PG-13,"September 25, 2015",1 hrs. 46 min.,Grav.,"$410,185",2015,80,80
"$119,100","$404,000",,8/13,Purdie Distribution,Action,Freetown,4/8,281,PG-13,"April 8, 2015",1 hrs. 53 min.,Purd.,"$401,328",2015,124,124
"$25,300","$387,500",,12/20,Oscilloscope Pictures,Foreign,The Second Mother,8/28,282,R,"August 28, 2015",1 hrs. 51 min.,Osci.,"$376,986",2015,3,223
"$27,600","$380,600",,12/17,Sony Classics,Foreign,Coming Home (2015),9/9,283,PG-13,"September 9, 2015",1 hrs. 49 min.,SPC,"$377,607",2015,3,55
"$251,400","$379,400",,10/4,UTV Communications,Romantic Comedy,Katti Batti,9/18,284,Unrated,"September 18, 2015",2 hrs. 15 min.,UTV,"$364,932",2015,127,127
"$152,800","$373,200",,4/2,Focus Features,Drama,Maps to the Stars,2/27,285,R,"February 27, 2015",1 hrs. 51 min.,Focus,"$350,741",2015,66,66
"$28,800","$371,200",,10/15,GKIDS,Animation,Kahlil Gibran's The Prophet,8/7,286,PG,"August 7, 2015",1 hrs. 23 min.,GK,"$355,343Domestic Lifetime Gross: $725,489",2015,2,37
,"$368,000",,12/17,Gathr Films,Animation,Kahlil Gibran's The Prophet (Gathr),10/1,287,PG,"October 1, 2015",1 hrs. 23 min.,Gathr,"$370,146Domestic Lifetime Gross: $725,489",2015,,1
"$113,500","$354,300",,8/6,Well Go USA,War Drama,Northern Limit Line,7/17,288,Unrated,"July 17, 2015",2 hrs. 10 min.,WGUSA,"$337,907",2015,13,13
"$162,500","$354,200",,4/23,Adopt Films,Drama,Effie Gray,4/3,289,PG-13,"April 3, 2015",1 hrs. 48 min.,AF,"$352,534",2015,201,201
"$29,500","$352,700",,5/14,Magnolia,Documentary,Ballet 422,2/6,290,PG,"February 6, 2015",1 hrs. 12 min.,Magn.,"$333,554",2015,2,27
"$232,400","$348,900",,5/31,Aspiration Media,Drama,Noble,5/8,291,PG-13,"May 8, 2015",1 hrs. 41 min.,Asp.,"$347,321",2015,175,175
"$257,500","$345,800",,2/19,Eros,Foreign,Shamitabh,2/6,292,Unrated,"February 6, 2015",2 hrs. 35 min.,Eros,"$324,597",2015,137,137
"$143,900","$340,400",,11/1,Reliance Films,Crime Thriller,Talvar,10/2,293,Unrated,"October 2, 2015",2 hrs. 12 min.,Rel.,"$342,370",2015,51,51
"$199,100","$331,300",,3/5,China Lion,Foreign,Running Man (2015),1/30,294,Unrated,"January 30, 2015",1 hrs. 28 min.,CL,"$310,978",2015,20,21
"$159,300","$323,400",,3/22,Eros,Foreign,NH10,3/13,295,Unrated,"March 13, 2015",1 hrs. 55 min.,Eros,"$303,587",2015,40,40
"$21,600","$323,000",,6/11,Sony Classics,Documentary,Merchants of Doubt,3/6,296,PG-13,"March 6, 2015",1 hrs. 36 min.,SPC,"$308,156",2015,4,30
"$22,400","$320,100",,-,Kino Lorber,Drama,Jafar Panahi's Taxi,10/2,297,Unrated,"October 2, 2015",1 hrs. 22 min.,KL,"$321,642",2015,3,20
