adjusted_opening,adjusted_total_gross,budget,close,distributor,genre,movie_title,open,rank,rating,release_date,runtime,studio,total_gross,year,theaters_opening,theaters_gross
"$5,060,800","$9,167,300",,5/12,STX Entertainment,Action Thriller,Hardcore Henry,4/8,139,R,"April 8, 2016",1 hrs. 35 min.,STX,"$9,252,038",2016,"3,015","3,015"
"$4,018,800","$9,013,700",,6/21,Freestyle Releasing,Comedy,Meet the Blacks,4/1,140,R,"April 1, 2016",1 hrs. 33 min.,Free,"$9,097,072",2016,"1,015","1,015"
"$309,900","$8,745,900",$15 million,1/5,Buena Vista,Sports Drama,Queen of Katwe,9/23,141,PG,"September 23, 2016",2 hrs. 4 min.,BV,"$8,874,389",2016,52,"1,259"
"$4,824,700","$8,740,500",,6/2,Focus Features,Animation,Ratchet & Clank,4/29,142,PG,"April 29, 2016",1 hrs. 34 min.,Focus,"$8,821,329",2016,"2,891","2,895"
"$188,500","$8,658,000",,9/29,A24,Comedy / Drama,The Lobster (US Release),5/13,143,R,"May 13, 2016",1 hrs. 58 min.,A24,"$8,700,374Domestic Lifetime Gross: $9,077,245",2016,4,560
"$3,397,700","$8,130,700",,10/13,Lionsgate/Summit,Animation,The Wild Life (2016),9/9,144,PG,"September 9, 2016",1 hrs. 30 min.,LG/S,"$8,005,586",2016,"2,493","2,493"
"$157,100","$7,626,600",,2/2,Focus Features,Drama,Loving ,11/4,145,PG-13,"November 4, 2016",2 hrs. 3 min.,Focus,"$7,751,969",2016,4,572
"$128,800","$6,948,800",,2/23,Paramount,Drama,Silence (2016),12/23,146,R,"December 23, 2016",2 hrs. 39 min.,Par.,"$7,100,177",2016,4,"1,580"
"$3,284,900","$6,929,600",,4/14,Sony / Columbia,Comedy,The Brothers Grimsby,3/11,147,R,"March 11, 2016",1 hrs. 23 min.,Sony,"$6,874,837",2016,"2,235","2,235"
"$3,556,000","$6,790,400",,1/2,EuropaCorp,Thriller,Shut In,11/11,148,PG-13,"November 11, 2016",1 hrs. 31 min.,EC,"$6,900,335",2016,"2,058","2,058"
"$3,321,800","$6,541,600",,4/21,Focus Features,Historical Drama,The Young Messiah,3/11,149,PG-13,"March 11, 2016",1 hrs. 51 min.,Focus,"$6,490,401",2016,"1,761","1,769"
"$2,915,600","$6,406,500",,11/3,Roadside Attractions,Drama,Southside with You,8/26,150,PG-13,"August 26, 2016",1 hrs. 21 min.,RAtt.,"$6,304,223",2016,813,897
"$2,410,100","$6,302,000",$13.43 million,7/21,Yash Raj,Drama,Sultan,7/6,151,Unrated,"July 6, 2016",2 hrs. 23 min.,Yash,"$6,200,000",2016,282,283
"$95,400","$5,971,500",,10/27,Bleecker Street,Drama,Captain Fantastic,7/8,152,R,"July 8, 2016",1 hrs. 54 min.,BST,"$5,879,736",2016,4,550
"$109,400","$5,542,900",,5/4,A24,Comedy / Drama,20th Century Women,12/28,153,R,"December 28, 2016",1 hrs. 58 min.,A24,"$5,664,764",2016,4,650
"$77,700","$5,282,800",,11/3,The Orchard,Adventure Comedy,Hunt for the Wilderpeople,6/24,154,PG-13,"June 24, 2016",1 hrs. 41 min.,Orch.,"$5,205,468",2016,5,200
"$2,329,100","$5,002,900",$6 million,12/15,Open Road Films,Sports Drama,Bleed for This,11/18,155,R,"November 18, 2016",1 hrs. 56 min.,ORF,"$5,083,906",2016,"1,549","1,549"
"$1,891,700","$4,850,700",,9/29,Fox Searchlight,Comedy,Absolutely Fabulous: The Movie,7/22,156,R,"July 22, 2016",1 hrs. 30 min.,FoxS,"$4,772,155",2016,313,355
"$1,780,200","$4,789,400",,10/13,Weinstein Company,Drama,Hands of Stone,8/26,157,R,"August 26, 2016",1 hrs. 45 min.,Wein.,"$4,712,792",2016,810,"2,011"
"$2,494,500","$4,723,300",$5 million,12/29,BH Tilt,Horror,Incarnate,12/2,158,PG-13,"December 2, 2016",1 hrs. 31 min.,BH Tilt,"$4,799,774",2016,"1,737","1,737"
"$94,400","$4,478,300",,-,The Film Arcade,Comedy / Drama,Don't Think Twice,7/22,159,R,"July 22, 2016",1 hrs. 32 min.,TFA,"$4,417,667",2016,1,175
"$104,500","$4,275,800",,9/29,A24,Comedy,Swiss Army Man,6/24,160,R,"June 24, 2016",1 hrs. 35 min.,A24,"$4,210,454",2016,3,636
"$56,500","$4,239,200",,8/25,Sony Classics,Comedy,The Meddler,4/22,161,PG-13,"April 22, 2016",1 hrs. 40 min.,SPC,"$4,267,218",2016,4,464
"$2,155,200","$4,197,100",,11/24,FIP,Drama,Ae Dil Hai Mushkil,10/28,162,Unrated,"October 28, 2016",2 hrs. 38 min.,FIP,"$4,264,983",2016,302,302
"$1,128,100","$4,174,100",,7/7,Roadside Attractions,Drama,A Hologram for the King,4/22,163,R,"April 22, 2016",1 hrs. 48 min.,RAtt.,"$4,212,494",2016,401,523
"$95,300","$4,008,600",,12/19,Bleecker Street,Drama,Denial,9/30,164,PG-13,"September 30, 2016",1 hrs. 50 min.,BST,"$4,073,489",2016,5,648
"$2,045,800","$3,979,300",$8 million,10/6,Fox,Sci-Fi Thriller,Morgan,9/2,165,R,"September 2, 2016",1 hrs. 32 min.,Fox,"$3,915,251",2016,"2,020","2,020"
"$2,010,300","$3,967,300",,-,CineGalaxy,Action / Crime,Kabali,7/21,166,Unrated,"July 21, 2016",2 hrs. 33 min.,CineGalaxy,"$3,903,095 (Estimate)",2016,236,236
"$904,400","$3,855,300",,4/28,Drafthouse,Documentary,Where to Invade Next,2/12,167,R,"February 12, 2016",1 hrs. 59 min.,Drft.,"$3,827,261",2016,308,308
"$79,600","$3,838,300",,8/4,IFC,Drama,The Man Who Knew Infinity,4/29,168,PG-13,"April 29, 2016",1 hrs. 49 min.,IFC,"$3,866,794",2016,6,288
,"$3,837,100",,7/26,Fathom,Animation,Batman: The Killing Joke,7/25,169,R,"July 25, 2016",1 hrs. 16 min.,Fathom,"$3,775,000",2016,,"1,325"
"$2,147,500","$3,757,800",,11/3,Open Road Films,Action,Max Steel,10/14,170,PG-13,"October 14, 2016",1 hrs. 32 min.,ORF,"$3,818,664",2016,"2,034","2,034"
"$191,600","$3,685,400",,5/26,Warner Bros.,Sci-Fi,Midnight Special,3/18,171,PG-13,"March 18, 2016",1 hrs. 51 min.,WB,"$3,712,282",2016,5,521
"$30,400","$3,660,700",,1/26,Focus Features,Fantasy Drama,A Monster Calls,12/23,172,PG-13,"December 23, 2016",1 hrs. 48 min.,Focus,"$3,740,823",2016,4,"1,523"
"$1,564,300","$3,594,000",$25 million,12/22,Fox,Comedy / Drama,Rules Don't Apply,11/23,173,PG-13,"November 23, 2016",2 hrs. 6 min.,Fox,"$3,652,206",2016,"2,382","2,386"
"$94,700","$3,454,500",,11/3,Roadside Attractions,Drama,Indignation,7/29,174,R,"July 29, 2016",1 hrs. 50 min.,RAtt.,"$3,401,155",2016,4,317
"$58,800","$3,444,700",,1/2,EuropaCorp,Drama / Thriller,Miss Sloane,11/25,175,R,"November 25, 2016",2 hrs. 12 min.,EC,"$3,500,605",2016,3,"1,648"
"$55,500","$3,423,000",,2/23,Music Box Films,Comedy / Drama,A Man Called Ove,9/30,176,PG-13,"September 30, 2016",1 hrs. 56 min.,MBox,"$3,479,315",2016,9,194
"$314,900","$3,370,000",,5/19,Paramount,Comedy,Everybody Wants Some!!,3/30,177,R,"March 30, 2016",1 hrs. 57 min.,Par.,"$3,400,278",2016,19,454
"$62,700","$3,345,600",,9/29,Sony Classics,Comedy,Maggie's Plan,5/20,178,R,"May 20, 2016",1 hrs. 32 min.,SPC,"$3,351,735",2016,5,335
"$993,100","$3,258,900",,4/7,Sony / Columbia,Fantasy Drama,The Mermaid (Mei ren yu),2/19,179,R,"February 19, 2016",1 hrs. 40 min.,Sony,"$3,232,685",2016,35,106
"$63,000","$3,211,300",,7/28,Weinstein Company,Musical,Sing Street,4/15,180,PG-13,"April 15, 2016",1 hrs. 45 min.,Wein.,"$3,237,118",2016,5,525
"$1,000,900","$3,205,000",,9/15,Roadside Attractions,Drama,Our Kind of Traitor,7/1,181,R,"July 1, 2016",1 hrs. 48 min.,RAtt.,"$3,153,157",2016,373,399
"$87,200","$3,191,000",,7/14,A24,Thriller,Green Room,4/15,182,R,"April 15, 2016",1 hrs. 34 min.,A24,"$3,220,371",2016,3,777
"$51,700","$3,112,400",,5/18,Sony Classics,Documentary,The Eagle Huntress,11/2,183,G,"November 2, 2016",1 hrs. 27 min.,SPC,"$3,169,351",2016,4,122
"$1,384,600","$3,099,100",,5/26,Pantelion,Action,Compadres,4/22,184,R,"April 22, 2016",1 hrs. 41 min.,PNT,"$3,127,773",2016,368,368
"$1,221,100","$3,023,600",,4/14,Fox,Horror,The Other Side of the Door,3/4,185,R,"March 4, 2016",1 hrs. 36 min.,Fox,"$3,000,342",2016,546,585
"$1,253,800","$3,013,600",,9/22,Bleecker Street,War Drama,Anthropoid,8/12,186,R,"August 12, 2016",2 hrs. 0 min.,BST,"$2,964,845",2016,452,452
"$798,300","$2,939,800",,1/8,Abramorama,Documentary,The Beatles: Eight Days a Week - The Touring Years,9/15,187,Unrated,"September 15, 2016",1 hrs. 39 min.,Abr.,"$2,930,414",2016,85,155
"$564,100","$2,839,800",,3/24,Shorts International,Unknown,2016 Oscar Nominated Short Films,1/29,188,Unrated,"January 29, 2016",,Shrts.,"$2,816,816",2016,123,260
"$791,200","$2,701,300",,2/28,Well Go USA,Action,Ip Man 3,1/22,189,PG-13,"January 22, 2016",1 hrs. 45 min.,WGUSA,"$2,679,437",2016,103,115
"$995,000","$2,619,700",,4/14,FIP,Comedy,Kapoor & Sons - Since 1921,3/18,190,Unrated,"March 18, 2016",2 hrs. 12 min.,FIP,"$2,607,036",2016,143,153
"$113,500","$2,587,400",,7/28,Sony Classics,Drama,Miles Ahead,4/1,191,R,"April 1, 2016",1 hrs. 40 min.,SPC,"$2,610,896",2016,4,527
"$1,425,900","$2,462,600",$15 million,10/27,Relativity,Horror,The Disappointments Room,9/9,192,R,"September 9, 2016",1 hrs. 32 min.,Rela.,"$2,423,468",2016,"1,554","1,554"
"$1,379,600","$2,429,600",,10/23,Pure Flix,Documentary,Hillsong - Let Hope Rise,9/16,193,PG,"September 16, 2016",1 hrs. 43 min.,PFR,"$2,394,386",2016,816,816
"$962,300","$2,338,600",,12/15,Reliance Big Pictures,Comedy,Dear Zindagi,11/23,194,Unrated,"November 23, 2016",2 hrs. 30 min.,Relbig.,"$2,376,479",2016,153,156
"$50,100","$2,295,800",,4/13,Sony Classics,Drama / Thriller,Elle,11/11,195,R,"November 11, 2016",2 hrs. 10 min.,SPC,"$2,341,534",2016,2,209
"$1,201,900","$2,291,800",,6/16,Blue Sky Cinema,Comedy / Drama,A Aa,6/1,196,Unrated,"June 1, 2016",2 hrs. 32 min.,BSC,"$2,313,043",2016,115,115
"$1,370,200","$2,278,900",$15.67 million,4/21,Yash Raj,Comedy / Drama,Fan,4/15,197,Unrated,"April 15, 2016",2 hrs. 18 min.,Yash,"$2,300,000",2016,307,307
"$289,500","$2,161,000",,-,Well Go USA,Action Thriller,Train to Busan,7/22,198,Unrated,"July 22, 2016",1 hrs. 58 min.,WGUSA,"$2,129,768",2016,27,36
"$68,200","$2,105,700",,4/13,Bleecker Street,Comedy / Drama,Paterson,12/28,199,R,"December 28, 2016",1 hrs. 53 min.,BST,"$2,152,738",2016,4,70
"$912,400","$2,049,800",,12/1,Pure Flix,Drama,I'm Not Ashamed,10/21,200,PG-13,"October 21, 2016",1 hrs. 52 min.,PFR,"$2,082,980",2016,505,516
"$638,300","$2,028,500",,12/15,Hammond,Family,Greater,8/26,201,PG,"August 26, 2016",2 hrs. 10 min.,Ham,"$2,000,093",2016,340,340
"$113,400","$2,006,200",,7/7,Fox Searchlight,Crime Drama,A Bigger Splash,5/4,202,R,"May 4, 2016",2 hrs. 4 min.,FoxS,"$2,024,099",2016,5,378
"$188,200","$1,998,500",,12/22,Broad Green Pictures,Drama,The Dressmaker,9/23,203,R,"September 23, 2016",1 hrs. 58 min.,BG,"$2,022,115",2016,36,174
"$90,700","$1,974,000",,2/23,Magnolia,Drama / Thriller,The Handmaiden,10/21,204,Unrated,"October 21, 2016",2 hrs. 25 min.,Magn.,"$2,006,788",2016,5,125
"$506,100","$1,970,100",,11/17,STX Entertainment,Drama / Thriller,Desierto,10/14,205,R,"October 14, 2016",1 hrs. 30 min.,STX,"$2,002,036",2016,73,168
"$1,090,000","$1,960,500",,4/21,Fox Searchlight,Drama,Demolition,4/8,206,R,"April 8, 2016",1 hrs. 41 min.,FoxS,"$1,978,592",2016,854,862
"$451,000","$1,887,800",,11/10,FUNimation Films,Action / Adventure,Shin Godzilla,10/11,207,Unrated,"October 11, 2016",1 hrs. 58 min.,FUN,"$1,918,403",2016,34,490
,"$1,851,000",,4/27,Warner Bros.,Music Drama,Purple Rain (2016 re-release),4/23,208,R,"April 23, 2016",1 hrs. 51 min.,WB,"$1,868,075Domestic Lifetime Gross: $70,261,052",2016,,87
"$1,126,900","$1,772,900",,10/20,FIP,Sports Drama,M.S. Dhoni: The Untold Story,9/30,209,Unrated,"September 30, 2016",3 hrs. 10 min.,FIP,"$1,801,550",2016,256,256
"$909,800","$1,756,100",,3/17,Pantelion,Comedy,Busco Novio Para Mi Mujer,2/19,210,PG-13,"February 19, 2016",1 hrs. 32 min.,PNT,"$1,741,889",2016,357,357
,"$1,722,100",,10/6,Fathom,Documentary,"To Joey, with Love",9/20,211,Unrated,"September 20, 2016",1 hrs. 30 min.,Fathom,"$1,709,073",2016,,753
"$112,300","$1,710,800",,12/15,TriStar,War,Billy Lynn's Long Halftime Walk,11/11,212,R,"November 11, 2016",1 hrs. 50 min.,TriS,"$1,738,477",2016,2,"1,176"
"$1,335,800","$1,701,700",,10/20,IMAX,Fantasy,Harry Potter IMAX Marathon,10/14,213,Unknown,"October 14, 2016",,Imax,"$1,729,226",2016,330,330
"$83,400","$1,670,900",,9/5,IFC,Documentary,Weiner,5/20,214,R,"May 20, 2016",1 hrs. 36 min.,IFC,"$1,676,108",2016,5,88
"$45,800","$1,632,800",,6/9,Sony Classics,Drama,I Saw the Light,3/25,215,R,"March 25, 2016",2 hrs. 3 min.,SPC,"$1,646,788",2016,5,741
"$83,800","$1,630,400",,11/17,Sony Classics,Drama,Equity,7/29,216,R,"July 29, 2016",1 hrs. 40 min.,SPC,"$1,605,463",2016,4,255
"$10,600","$1,623,400",,3/23,Sony Classics,Comedy,The Comedian,12/9,217,R,"December 9, 2016",1 hrs. 59 min.,SPC,"$1,659,002",2016,2,848
"$631,600","$1,598,600",,3/10,FIP,Drama,Neerja,2/19,218,Unrated,"February 19, 2016",2 hrs. 2 min.,FIP,"$1,585,687",2016,73,121
"$842,400","$1,526,100",,2/25,Weinstein Company,Western,Jane Got a Gun,1/29,219,R,"January 29, 2016",1 hrs. 38 min.,Wein.,"$1,513,793",2016,"1,210","1,210"
"$695,800","$1,475,700",,12/22,Roadside Attractions,Drama,Priceless (2016),10/14,220,PG-13,"October 14, 2016",1 hrs. 37 min.,RAtt.,"$1,499,605",2016,303,303
"$63,000","$1,459,200",,5/4,Sony Classics,Drama,Julieta,12/21,221,R,"December 21, 2016",1 hrs. 39 min.,SPC,"$1,490,948",2016,6,63
"$15,700","$1,447,100",,5/18,Sony Classics,Comedy / Drama,Toni Erdmann,12/25,222,R,"December 25, 2016",2 hrs. 42 min.,SPC,"$1,479,387",2016,3,112
"$97,400","$1,359,800",,8/18,Roadside Attractions,Drama,Genius,6/10,223,PG-13,"June 10, 2016",1 hrs. 44 min.,RAtt.,"$1,361,045",2016,16,152
"$117,900","$1,346,800",,-,Entertainment One,Animation,The Little Prince,2/12,224,PG,"February 12, 2016",1 hrs. 48 min.,EOne,"$1,339,152",2016,52,163
"$51,400","$1,334,500",,6/23,Oscilloscope Pictures,Drama,Embrace of the Serpent,2/17,225,Unrated,"February 17, 2016",2 hrs. 2 min.,Osci.,"$1,329,249",2016,3,93
"$583,600","$1,330,400",,8/4,Broad Green Pictures,Horror Thriller,The Neon Demon,6/24,226,R,"June 24, 2016",1 hrs. 57 min.,BG,"$1,333,124",2016,783,783
"$677,400","$1,314,800",,6/23,Eros,Romantic Comedy,Housefull 3,6/3,227,Unrated,"June 3, 2016",2 hrs. 20 min.,Eros,"$1,326,999",2016,145,145
"$760,100","$1,285,100",,9/8,UTV Communications,Action / Adventure,Mohenjo Daro,8/12,228,Unrated,"August 12, 2016",2 hrs. 35 min.,UTV,"$1,264,339",2016,246,246
"$24,400","$1,189,700",,10/20,The Orchard,Documentary,The Music of Strangers,6/10,229,PG-13,"June 10, 2016",1 hrs. 36 min.,Orch.,"$1,176,781",2016,3,82
"$109,500","$1,179,600",,2/11,Amplify,Sci-Fi Comedy,Lazer Team,1/27,230,PG-13,"January 27, 2016",1 hrs. 42 min.,Ampl.,"$1,186,426",2016,35,35
"$28,100","$1,166,200",,9/22,Cinema Libre Studio,Documentary,Vaxxed: From Cover-Up to Catastrophe,4/1,231,Unrated,"April 1, 2016",1 hrs. 31 min.,CLS,"$1,163,265",2016,1,95
"$51,300","$1,146,000",,8/14,Menemsha,Comedy / Drama,Dough,2/12,232,Unrated,"February 12, 2016",1 hrs. 34 min.,Men.,"$1,148,304",2016,9,55
"$590,800","$1,133,200",,2/11,Reliance Big Pictures,Thriller,Wazir,1/8,233,Unrated,"January 8, 2016",1 hrs. 42 min.,Relbig.,"$1,124,045",2016,111,111
,"$1,120,700",,9/13,LifeWay Films,Documentary,The Insanity of God,8/30,234,Unrated,"August 30, 2016",1 hrs. 30 min.,LifeWay,"$1,102,525",2016,,531
"$470,900","$1,105,400",,6/16,Yari Film Group,Drama,Papa: Hemingway in Cuba,4/29,235,Unrated,"April 29, 2016",1 hrs. 49 min.,YFG,"$1,115,615",2016,325,325
"$786,400","$1,105,300",,8/18,Zee TV,Romantic Thriller,Rustom,8/12,236,Unrated,"August 12, 2016",2 hrs. 30 min.,Zee,"$1,087,419",2016,133,133
"$31,400","$1,083,000",,10/6,Music Box Films,Drama,The Innocents,7/1,237,PG-13,"July 1, 2016",1 hrs. 55 min.,MBox,"$1,065,665",2016,3,69
"$59,900","$1,070,300",,12/22,IFC,Drama,Certain Women,10/14,238,R,"October 14, 2016",1 hrs. 47 min.,IFC,"$1,087,585",2016,5,138
"$462,200","$1,045,600",,5/12,Bleecker Street,Drama,Elvis & Nixon,4/22,239,R,"April 22, 2016",1 hrs. 26 min.,BST,"$1,055,287",2016,381,381
"$32,200","$1,040,200",,9/22,CJ Entertainment,War Drama,Operation Chromite,8/5,240,Unrated,"August 5, 2016",1 hrs. 55 min.,CJ,"$1,023,348",2016,1,114
"$38,800","$1,027,100",,12/15,Sony Classics,Comedy / Drama,The Hollars,8/26,241,PG-13,"August 26, 2016",1 hrs. 28 min.,SPC,"$1,016,985",2016,4,298
"$622,400","$998,100",,9/29,Eros,Comedy / Drama,Baar Baar Dekho,9/9,242,Unrated,"September 9, 2016",2 hrs. 21 min.,Eros,"$981,947",2016,146,146
"$13,700","$941,100",,12/1,Sony Classics,Documentary,Dark Horse (2016),5/6,243,PG,"May 6, 2016",1 hrs. 25 min.,SPC,"$940,715Domestic Lifetime Gross: $1,030,851",2016,3,74
"$28,900","$918,800",,5/11,The Orchard,Drama,Neruda,12/16,244,R,"December 16, 2016",1 hrs. 47 min.,Orch.,"$939,101",2016,3,46
"$532,600","$891,500",,7/14,Gaatri Media,Drama / Thriller,Gentleman,6/17,245,Unrated,"June 17, 2016",2 hrs. 24 min.,Gaatri,"$897,876",2016,126,126
"$469,800","$876,100",,1/5,Freestyle Releasing,Family,Believe (2016),12/2,246,PG,"December 2, 2016",1 hrs. 59 min.,Free,"$890,303",2016,638,638
"$435,500","$850,100",,4/14,Eros,Romantic Comedy,Ki & Ka,4/1,247,Unrated,"April 1, 2016",2 hrs. 6 min.,Eros,"$857,986",2016,148,148
"$449,600","$826,100",,8/18,Eros,Action / Adventure,Dishoom,7/29,248,Unrated,"July 29, 2016",2 hrs. 4 min.,Eros,"$812,737",2016,113,113
"$441,000","$815,100",,11/14,Blue Sky Cinema,Comedy / Drama,Premam,10/6,249,Unrated,"October 6, 2016",2 hrs. 37 min.,BSC,"$828,278",2016,112,112
,"$790,200",,10/30,Saban Films,Horror,31,8/26,250,R,"August 26, 2016",1 hrs. 42 min.,Saban,"$779,820",2016,,538
"$86,500","$787,300",,11/24,Well Go USA,Action,Operation Mekong,9/30,251,Unrated,"September 30, 2016",2 hrs. 4 min.,WGUSA,"$800,012",2016,25,29
"$77,200","$783,000",,9/29,Well Go USA,Drama / Thriller,The Wailing (Goksung),5/20,252,Unrated,"May 20, 2016",2 hrs. 36 min.,WGUSA,"$786,633",2016,2,35
"$200,100","$772,700",,4/26,China Lion,Thriller,Chongqing Hot Pot,4/1,253,Unrated,"April 1, 2016",1 hrs. 34 min.,CL,"$779,818",2016,20,46
,"$749,700",,-,Warner Bros.,Animation,The Polar Express (2016 re-issue),11/11,254,G,"November 11, 2016",1 hrs. 40 min.,WB,"$765,154Domestic Lifetime Gross: $186,493,472",2016,,129
"$95,200","$739,500",,10/20,Purdie Distribution,Musical,Saturday's Warrior,4/1,255,PG,"April 1, 2016",1 hrs. 59 min.,Purd.,"$744,046",2016,9,28
"$316,900","$732,700",,11/10,China Lion,Romance,I Belonged to You,9/30,256,Unrated,"September 30, 2016",1 hrs. 52 min.,CL,"$744,541",2016,50,50
"$167,700","$715,800",,4/7,China Lion,Action / Adventure,The Monkey King 2 in 3D,2/5,257,Unrated,"February 5, 2016",1 hrs. 58 min.,CL,"$709,982",2016,38,38
"$30,900","$711,700",,12/1,Magnolia,Drama,Little Men (2016),8/5,258,PG,"August 5, 2016",1 hrs. 25 min.,Magn.,"$702,537",2016,2,61
"$344,100","$695,800",,10/31,Freestyle Releasing,Drama,Mr. Church,9/16,259,PG-13,"September 16, 2016",1 hrs. 44 min.,Free,"$685,780",2016,354,354
"$299,000","$689,600",,12/8,Eros,Animation,Chaar Sahibzaade: Rise of Band Singh Bahadur,11/11,260,Unrated,"November 11, 2016",2 hrs. 14 min.,Eros,"$700,723",2016,103,103
"$46,600","$673,200",,6/9,IFC,Drama,Born to be Blue (US Release),3/25,261,R,"March 25, 2016",1 hrs. 37 min.,IFC,"$678,203Domestic Lifetime Gross: $830,129",2016,3,79
"$72,400","$652,700",,12/8,A24,Drama,American Honey,9/30,262,R,"September 30, 2016",2 hrs. 42 min.,A24,"$663,246",2016,4,135
"$63,500","$640,500",,5/19,IFC,Documentary,City of Gold,3/11,263,R,"March 11, 2016",1 hrs. 29 min.,IFC,"$640,979",2016,4,50
"$309,100","$640,100",,11/22,Sony / Columbia,Comedy / Drama,El Jeremias,10/21,264,PG-13,"October 21, 2016",1 hrs. 35 min.,Sony,"$650,465",2016,192,192
"$20,700","$636,000",,6/5,A24,Drama / Thriller,Remember (US Release),3/11,265,R,"March 11, 2016",1 hrs. 35 min.,A24,"$637,555Domestic Lifetime Gross: $1,184,564",2016,2,60
,"$621,300",,-,Gathr Films,Documentary,Embrace: The Documentary,9/19,266,Unrated,"September 19, 2016",1 hrs. 30 min.,Gathr,"$628,382",2016,,77
"$389,500","$620,800",,4/21,Sony Classics,Comedy,The Bronze,3/18,267,R,"March 18, 2016",1 hrs. 48 min.,SPC,"$615,816",2016,"1,167","1,167"
"$21,700","$620,700",,9/29,Magnolia,Documentary,Tickled,6/17,268,R,"June 17, 2016",1 hrs. 32 min.,Magn.,"$613,956",2016,2,53
"$1,000","$617,400",,-,Tugg ,Horror Comedy,Range 15,6/15,269,Unrated,"June 15, 2016",1 hrs. 42 min.,TUG,"$621,738",2016,1,260
"$116,200","$603,700",,11/17,Magnolia,Documentary,"Lo and Behold, Reveries of the Connected World",8/19,270,PG-13,"August 19, 2016",1 hrs. 38 min.,Magn.,"$594,912",2016,39,51
"$93,100","$593,300",,9/1,Open Road Films,Documentary,Gleason,7/29,271,R,"July 29, 2016",1 hrs. 50 min.,ORF,"$583,664",2016,9,148
"$71,700","$584,400",,2/9,CJ Entertainment,Action / Crime,Master,12/30,272,Unrated,"December 30, 2016",2 hrs. 23 min.,CJ,"$597,251",2016,3,39
"$37,800","$581,300",,10/6,Focus Features,Drama,A Tale of Love and Darkness,8/19,273,PG-13,"August 19, 2016",1 hrs. 35 min.,Focus,"$572,212",2016,2,66
"$175,400","$578,200",,9/29,Well Go USA,Drama,Tunnel,8/26,274,Unrated,"August 26, 2016",2 hrs. 7 min.,WGUSA,"$568,876",2016,36,36
"$160,000","$570,100",,8/18,Well Go USA,Action Thriller,Cold War 2,7/8,275,Unrated,"July 8, 2016",1 hrs. 54 min.,WGUSA,"$560,824",2016,22,23
"$61,000","$569,300",,5/12,Broad Green Pictures,Drama,Knight of Cups,3/4,276,R,"March 4, 2016",1 hrs. 58 min.,BG,"$566,006",2016,4,68
"$57,800","$552,400",,2/23,FilmRise,Documentary,Harry & Snowman,9/30,277,Unrated,"September 30, 2016",1 hrs. 22 min.,FR,"$561,460",2016,18,25
"$168,400","$541,700",,11/3,CJ Entertainment,Action Drama,The Age of Shadows,9/23,278,Unrated,"September 23, 2016",2 hrs. 20 min.,CJ,"$541,719",2016,33,33
"$146,700","$535,400",,12/1,Lionsgate,Drama,American Pastoral,10/21,279,R,"October 21, 2016",1 hrs. 48 min.,LGF,"$544,098",2016,50,70
"$535,300","$535,300",,9/4,Warner Bros.,Family Comedy,Willy Wonka and the Chocolate Factory (2016 re-release),9/3,280,G,"September 3, 2016",1 hrs. 40 min.,WB,"$526,633Domestic Lifetime Gross: $526,633",2016,155,155
"$350,000","$533,100",,2/28,UTV Communications,Romance,Fitoor,2/12,281,Unrated,"February 12, 2016",2 hrs. 10 min.,UTV,"$528,799",2016,147,147
"$98,300","$522,600",,6/16,Magnolia,Documentary,The First Monday in May,4/15,282,PG-13,"April 15, 2016",1 hrs. 30 min.,Magn.,"$527,474",2016,20,45
"$177,500","$506,300",,5/26,Indican,Action Horror,Unsullied,4/22,283,R,"April 22, 2016",1 hrs. 32 min.,Indic.,"$510,957",2016,102,102
"$20,100","$495,400",,5/29,Cohen Media Group,Drama,Marguerite,3/11,284,R,"March 11, 2016",2 hrs. 9 min.,Cohen,"$497,323",2016,3,46
"$276,500","$494,700",,3/31,FUNimation Films,Animation,The Boy and the Beast,3/4,285,PG-13,"March 4, 2016",1 hrs. 59 min.,FUN,"$490,643",2016,122,123
"$490,100","$490,100",,12/11,Yash Raj,Drama,Befikre,12/9,286,Unrated,"December 9, 2016",2 hrs. 30 min.,Yash,"$498,000",2016,284,284
"$24,100","$484,200",,9/1,IFC,Comedy,Wiener-Dog,6/24,287,R,"June 24, 2016",1 hrs. 30 min.,IFC,"$477,453",2016,2,73
"$282,600","$478,100",,1/31,China Lion,Foreign,Detective Chinatown (Tang ren jie tan an),1/15,288,Unrated,"January 15, 2016",2 hrs. 16 min.,CL,"$474,252",2016,33,36
"$25,500","$474,100",,11/17,Sony Classics,Drama,Our Little Sister,7/8,289,PG,"July 8, 2016",2 hrs. 8 min.,SPC,"$467,555Domestic Lifetime Gross: $531,996",2016,3,33
"$112,000","$459,100",,11/22,JBG Pictures,Comedy,Luck-Key,10/21,290,Unrated,"October 21, 2016",1 hrs. 52 min.,JBG,"$466,505",2016,21,26
"$15,100","$456,500",,4/21,GKIDS,Animation,Only Yesterday (2016 re-release),1/1,291,PG,"January 1, 2016",1 hrs. 58 min.,GK,"$453,243",2016,1,44
"$235,000","$434,200",,5/26,UTV Communications,Action Comedy,Baaghi,4/29,292,Unrated,"April 29, 2016",2 hrs. 13 min.,UTV,"$438,207",2016,78,78
"$44,000","$433,600",,12/29,Magnolia,Documentary,Gimme Danger,10/28,293,R,"October 28, 2016",1 hrs. 48 min.,Magn.,"$440,627",2016,3,71
